doi,Name,Name_Variants,Institution,code
10.1016/j.scitotenv.2020.143648,Wayne Parker,"['Wayne J. ParkerW.J. Parker', 'W. J. Parker', 'W J Parker', 'W Parker', 'Wayne J. Parker', 'W.J. Parker', 'W. Parker', 'Wayne Parker', 'Wayne J. J. Parker', 'Wayne J Parker']",University of Waterloo,0002
10.1016/j.scitotenv.2020.143648,Adam Peters,"['A. Peters', 'Adam Peters', 'Adam J. Peters', 'A Peters', 'Adam J Peters']",Faringdon Day Hospital,0825
10.1016/j.scitotenv.2020.143648,Graham Merrington,"['G Merrington', 'G. Merrington', 'Graham Merrington']",Faringdon Day Hospital,0825
10.1016/j.scitotenv.2020.143648,Roger van Egmond,"['R. Van Egmond', 'Roger Van Egmond', 'Roger van Egmond', 'R van Egmond', 'R. van Egmond']",Unilever (United Kingdom),1071
10.1016/j.scitotenv.2020.143648,Stephen Lofts,"['Stephen Lofts', 'Steven Lofts', 'S Lofts', 'S. Lofts', 'Steve Lofts', 'A Stephen Lofts']",UK Centre for Ecology & Hydrology,0073
10.1016/j.scitotenv.2020.144612,Georgia Papacharalampous,"['G Papacharalampous', 'Georgia A Papacharalampous', 'Georgia A. Papacharalampous', 'Georgia Papacharalampous', 'GA Papacharalampous']",Czech University of Life Sciences Prague,0089
10.1016/j.scitotenv.2020.144612,Hristos Tyralis,"['Hristos Tyralis', 'H. Tyralis', 'H Tyralis']",Hellenic Air Force,0510
10.1016/j.scitotenv.2020.144612,S. Papalexiou,"['Sm Papalexiou', 'S. M. Papalexiou', 'Simon Papalexiou', 'Simon-Michael Papalexiou', 'S Papalexiou', 'Simon M. Papalexiou', 'Simon M Papalexiou', 'S.-M. Papalexiou', 'S. Papalexiou', 'S.M. Papalexiou', 'Simon Michael Papalexiou']",University of Calgary,0007
10.1016/j.scitotenv.2020.144612,Andreas Langousis,"['Andrea Langousis', 'A. Langousis', 'Andreas Langousis']",University of Patras,0132
10.1016/j.scitotenv.2020.144612,Sina Khatami,"['Sina Khatami', 'Sina Khatami Mashhadi', 'S. Khatami', 'S Khatami Mashhadi']",Centre of Natural Hazards and Disaster Science,0294
10.1016/j.scitotenv.2020.144612,Elena Volpi,"['E Volpi', 'Elena Volpi', 'E. Volpi']",Roma Tre University,0400
10.1016/j.scitotenv.2020.144612,Salvatore Grimaldi,"['Salvatore Grimaldi', 'S. Grimaldi', 'S Grimaldi', 'S. Mirabella And M. G. Grimaldi']",Tuscia University,0109
10.1016/j.scitotenv.2021.146698,Matthew Ascott,"['Matthew J. Ascott', 'M. Ascott', 'Matthew. J. Ascott', 'Matt J. Ascott', 'M.J. Ascott', 'Matthew J Ascott', 'Matthew Ascott', 'M. J. Ascott']",British Geological Survey,0329
10.1016/j.scitotenv.2021.146698,Daren C. Gooddy,"['Daren Gooddy', 'D C Gooddy', 'D.C. Gooddy', 'Daren C Gooddy', 'Daren C. Gooddy', 'Daren Clive Gooddy', 'D. C. Gooddy', 'D. Gooddy']",British Geological Survey,0329
10.1016/j.scitotenv.2021.146698,Owen Fenton,"['Owen T. Fenton', 'O. Fenton', 'O Fenton', 'Owen Fenton']",Teagasc - The Irish Agriculture and Food Development Authority,1070
10.1016/j.scitotenv.2021.146698,Sara Vero,"['Sara E. Vero', 'S. E. Vero', 'S.E. Vero', 'S. Vero', 'Sara Vero', 'Sara Eve Vero']",Waterford Institute of Technology,1069
10.1016/j.scitotenv.2021.146698,Rob Ward,"['Rob S. Ward', 'R. S. Ward', 'R.S. Ward', 'RS Ward', 'Rob Ward', 'R S Ward', 'Rob S Ward', 'R Ward', 'R. Ward']",British Geological Survey,0329
10.1016/j.scitotenv.2021.146698,N. B. Basu,"['Nandita Basu', 'N. B. Basu', 'N.B. Basu', 'N B Basu', 'Nandita B. Basu', 'Nandita B Basu', 'N. Basu']",University of Waterloo,0002
10.1016/j.scitotenv.2021.146698,Fred Worrall,"['F. Worrall', 'Fred. Worrall', 'F WORRALL', 'F Worrall', 'Fred Worrall', 'Fred D. Worrall']",Durham University,0318
10.1016/j.scitotenv.2021.146698,K. J. Van Meter,"['Kimberly Van Meter', 'K. J. Van Meter', 'Kimberly J. Van Meter', 'K. Van Meter', 'Kim J. Van Meter', 'Kimberly J Van Meter', 'K. Meter', 'K J Van Meter']",Walker (United States),0143
10.1016/j.scitotenv.2021.146698,Ben Surridge,"['Ben W.J Surridge', 'B.W.J. Surridge', 'Ben W.J. Surridge', 'B. Surridge', 'B. W. J. Surridge', 'Benjamin W. J. Surridge', 'Ben W. J. Surridge', 'Benjamin William James Surridge', 'Benjamin Surridge', 'Ben Surridge']",Lancaster University,0229
10.1016/j.snb.2020.129023,Johnson Dalmieda,['Johnson Dalmieda'],Columbia University,0251
10.1016/j.snb.2020.129023,Ana Zubiarrain-Laserna,"['Ana Zubiarrain Laserna', 'Ana Zubiarrain-Laserna']",Lear (Spain),1068
10.1016/j.snb.2020.129023,Devanjith Ganepola,['Devanjith Ganepola'],McMaster University,0004
10.1016/j.snb.2020.129023,P. Ravi Selvaganapathy,"['Ponnambalam R. Selvaganapathy', 'P Selvaganapathy', 'Ponnambalam R Selvaganapathy', 'Ponnambalam Selvaganapathy', 'P. Ravi Selvaganapathy', 'P. R. Selvaganapathy', 'P. Selvaganapathy', 'ponnambalam ravi selvaganapathy', 'Ponnambalam Ravi Selvaganapathy', 'P.R. Selvaganapathy', 'P R Selvaganapathy', 'P Ravi Selvaganapathy', 'P. Ravi. Selvaganapathy']",McMaster University,0004
10.1016/j.snb.2020.129023,Peter Kruse,"['Peter Kruse', 'Peter M. Kruse', 'and P. Kruse', 'P Kruse', 'Peter Michael Kruse', 'P. Kruse']",McMaster University,0004
10.1016/j.watres.2020.116560,Patrick M. D'Aoust,"[""Patrick M D'Aoust"", ""P. M. D'Aoust"", 'Patrick M. D’Aoust', ""Patrick M. D'Aoust"", 'P. M D’Aoust', 'Patrick M. D’ Aoust', ""Patrick Marcel D'Aoust"", ""Patrick D'Aoust""]",University of Ottawa,0042
10.1016/j.watres.2020.116560,Elisabeth Mercier,"['Elizabeth Mercier', 'Elisabeth Mercier', 'Élisabeth Mercier', 'E. C. Mercier', 'E C Mercier', 'E. Mercier']",University of Ottawa,0042
10.1016/j.watres.2020.116560,Danika Montpetit,['Danika Montpetit'],McMaster University,0004
10.1016/j.watres.2020.116560,Jian Jun Jia,['Jian Jun Jia'],University of Ottawa,0042
10.1016/j.watres.2020.116560,Ilya Alexandrov,"['Ilya Alexandrov', 'Ilya Vyacheslavovich Alexandrov', 'I. V. Alexandrov', 'I V Alexandrov', 'Ilya V. Alexandrov']",Volgograd Regional Clinical Oncology Center,1067
10.1016/j.watres.2020.116560,Nafisa Neault,['Nafisa Neault'],University of Ottawa,0042
10.1016/j.watres.2020.116560,Aiman Tariq Baig,"['Aiman Tariq Baig', 'Aiman T. Baig']",Children's Hospital of Eastern Ontario,0216
10.1016/j.watres.2020.116560,Janice Mayne,"['Janice Mayne', 'J F Devars du Mayne', 'J. F. Devars Du Mayne', 'J.F. Devars du Mayne', 'J. F. Mayne', 'J.F. Devars Du Mayne', 'J. Mayne', 'J. F. D. Du Mayne', 'J Mayne', 'J F Devars Du Mayne', 'J.-F. Devars Du Mayne']",University of Ottawa,0042
10.1016/j.watres.2020.116560,Xu Zhang,"['Xu Zeshui', 'Zeshui S. Xu', 'Xu Z.', 'Ziyan Xu', 'XU Zhang-yan', 'XU Zhi-ying', 'Z. S. Xu', 'Zhi-min Xu', 'Zeshui Xu', 'Zhou Xu', 'Zheng-Quan Xu', 'Zhangyan Xu', 'Xu Zhang', 'XU Zes-hui', 'Zhenrui Xu', 'XU Zhangyan', 'Z. Song Y. Xu', 'Zengbing Xu', 'Xu Zhenhao', 'Xu Zhiyuan', 'Xu Z', 'XU Zhen-hao', 'Z.S. Xu', 'ZhangYan Xu', 'Xu Ziyan', 'Zijian Xu', 'Xu Zhenrui', 'Xu Zhou', 'Zhongguo Xu', 'Zhengquan Xu', 'Zhang-Yan Xu', 'XU Zhi-min', 'XU Zeshui', 'XU Zhong-guo', 'XU Zeng-bing', 'Zheng-quan Xu', 'XU Ze-shui', 'XU Zhi-duan', 'Zhenhao Xu', 'XU Zi-jian', 'Zhongping Xu', 'Z. Xu', 'XU Zheng-quan', 'Xu Zhangyan', 'XU Zhan-bin', 'Zhiyuan Xu', 'Ze-shui Xu', 'Z Xu', 'Zhang-yan Xu', 'Zejing Xu', 'Zhang Xu', 'X Zeshui', 'XU Zhenhao', 'XU Zhi-yuan', 'Zhiying Xu', 'Xu Zheng-quan', 'Zhiduan Xu', 'Zhihan Xu', 'Zhanbin Xu', 'XU Zhanbin', 'Xu Zhongping', 'Ze-Shui Xu']",Fujian Normal University,0366
10.1016/j.watres.2020.116560,Tommy Alain,"['T. Alain', 'T Alain', 'Tommy Alain']",University of Ottawa,0042
10.1016/j.watres.2020.116560,Marc André Langlois,['Marc André Langlois'],Ottawa Hospital,1066
10.1016/j.watres.2020.116560,Mark R. Servos,"['Mark R. Servos.', 'M. R. Servos', 'M. Servos', 'M R Servos', 'Mark R Servos', 'Mark Servos', 'Mark R. Servos', 'Mark Roy Servos', 'M Servos', 'M.R. Servos']",University of Waterloo,0002
10.1016/j.watres.2020.116560,Malcolm R. MacKenzie,"['Malcolm R. Mackenzie', 'M.R. MacKenzie', 'Malcolm R. MacKenzie', 'M. R. MacKenzie', 'M. R. Mackenzie', 'M. MacKenzie', 'M. Mackenzie', 'Malcolm MacKenzie', 'M MacKenzie', 'Malcom R. Mackenzie', 'M. R. MacKENZIE', 'M R MacKenzie', 'Malcolm Mackenzie']",University of Toronto,0022
10.1016/j.watres.2020.116560,Daniel Figeys,"['Daniel Figeys', 'D. Figeys', 'D Figeys']",University of Ottawa,0042
10.1016/j.watres.2020.116560,Alex MacKenzie,"['Alex E MacKenzie', 'Alex Mackenzie', 'A E MacKenzie', 'A MacKenzie', 'Alex E Mackenzie', 'A. MacKenzie', 'Alex E. MacKenzie', 'A. Mackenzie', 'A. E. Mackenzie', 'A Mackenzie', 'A. E. MacKenzie', 'Alex MacKenzie', 'Alex E. Mackenzie', 'A.E. MacKenzie']",Children's Hospital of Eastern Ontario,0216
10.1016/j.watres.2020.116560,Tyson E. Graber,"['Tyson Ernst Graber', 'Tyson E Graber', 'Tyson Graber', 'T E Graber', 'Tyson E. Graber']",Children's Hospital of Eastern Ontario,0216
10.1016/j.watres.2020.116560,Robert Delatolla,"['R. Delatolla', 'R Delatolla', 'Robert Delatolla', 'R. A. Delatolla']",University of Ottawa,0042
10.1017/jog.2021.101,Sanne Veldhuijsen,"['Sanne Veldhuijsen', 'Sanne B. M. Veldhuijsen', 'S.B.M. Veldhuijsen', 'Sanne B.M. Veldhuijsen']",Utrecht University,0145
10.1017/jog.2021.101,Remco de Kok,"['Remco Kok', 'Remco J. de Kok', 'Remco de Kok', 'Remco De Kok', 'R. J. de Kok', 'Remco J. De Kok', 'R.J. de Kok', 'R. Kok', 'R.J. Kok', 'R de Kok', 'R. De Kok', 'R. de Kok']",Utrecht University,0145
10.1017/jog.2021.101,Emmy E. Stigter,"['E.E. Stigter', 'Emmy Stigter', 'Emmy E. Stigter', 'E. Stigter']",Utrecht University,0145
10.1017/jog.2021.101,Jakob Steiner,"['J. Steiner', 'Jakob Steiner', 'Jakob Friedrich Steiner', 'Jakob F Steiner', 'J. F. Steiner', 'J.F. Steiner', 'Jakob F. Steiner']",International Centre for Integrated Mountain Development,1065
10.1017/jog.2021.101,Tuomo Saloranta,"['T Saloranta', 'T. M. Saloranta', 'Tuomo Saloranta', 'Tuomo Mikael Saloranta', 'Tuomo M. Saloranta', 'T. Saloranta', 'Tuomo M Saloranta']",Norsk Hydro (Norway),0514
10.1017/jog.2021.101,Walter W. Immerzeel,"['W. Immerzeel', 'W.W. Immerzeel', 'W. W. W. Immerzeel', 'W. W. Immerzeel', 'Immerzeel Walter', 'Walter Willem Immerzeel', 'Walter Immezeel', 'Walter W Immerzeel', 'Walter Immerzeel', 'Walter Willem W.W. Immerzeel', 'Walter W. Immerzeel', 'W W Immerzeel']",Utrecht University,0145
10.1021/acs.est.0c06450,Jonathan K. Challis,"['J K Challis', 'Jonathan K Challis', 'J. K. Challis', 'Jonathan K. Challis', 'Jonathan Challis']",University of Saskatchewan,0001
10.1021/acs.est.0c06450,Srinivas Sura,"['S. Sura', 'Srinivas Sura', 'Srinivas Surac']",Agriculture and Agriculture-Food Canada,0035
10.1021/acs.est.0c06450,Jenna Cantin,"['Jenna Cantin', 'J. Cantin']",University of Saskatchewan,0001
10.1021/acs.est.0c06450,A. W. Curtis,"['A. W. Curtis', 'Ashley Curtis']",Agriculture and Agriculture-Food Canada,0035
10.1021/acs.est.0c06450,K. M. Shade,['K. M. Shade'],Agriculture and Agriculture-Food Canada,0035
10.1021/acs.est.0c06450,Tim A. McAllister,"['T.A Mcallister', 'T.A. Mcallister', 'Tim McAllister', 'T. McAllister', 'T A McAllister', 'T. A. McAllister', 'T McAllister', 'T. A McAllister', 'Tim Angus Mcallister', 'Tim Angus McAllister', 'T. A. Mcallister', 'T.A. McAllister', 'Tim A. McAllister', 'Tim A McAllister', 'T. A. McALLISTER', 'Tim A. Mcallister', 'T. Mcallister']",Agriculture and Agriculture-Food Canada,0035
10.1021/acs.est.0c06450,Paul D. Jones,"['Paul. D Jones', 'P.D. Jones', 'P JONES', 'PD Jones', 'Paul. D. Jones', 'P. Jones', 'P Jones', 'P. David Jones', 'Paul Jones', 'P D Jones', 'Paul David Jones', 'Paul D Jones', 'Paul D. Jones', 'P. D. Jones']",South Florida Water Management District,0071
10.1021/acs.est.0c06450,John P. Giesy,"['John Paul Giesy', 'J.P. Giesy', 'J. Giesy', 'John P. Giesy', 'J Giesy', 'John P Giesy', 'John P. GiESY', 'John P. P. Giesy', 'J P Giesy', 'John P. G Giesy', 'Giesy Jp', 'John. P. Giesy', 'J. P. Giesy', 'John. P Giesy', 'John Giesy', 'J.P Giesy', 'John.P. Giesy', 'JP Giesy']",Baylor University,0032
10.1021/acs.est.0c06450,Francis J. Larney,"['F J Larney', 'F Larney', 'F. J. Larney', 'Francis Larney', 'F. Larney', 'Francis J. Larney', 'F.J. Larney', 'Francis J Larney']",Agriculture and Agriculture-Food Canada,0035
10.1029/2020ef001824,Yiannis Moustakis,['Yiannis Moustakis'],Imperial College London,0317
10.1029/2020ef001824,Simon Michael Papalexiou,"['Simon M. Papalexiou', 'Simon Michael D. Papalexiou', 'Simon Papalexiou', 'S. M. Papalexiou', 'Simon Michael Papalexiou']",Global Institute for Water Security,0003
10.1029/2020ef001824,Christian Onof,"['Christain Onof', 'Christian J. Onof', 'C. Onof', 'Christian Jerome Onof', 'Christian Onof', 'Christian J Onof', 'C Onof', 'Chris Onof', 'C. J. Onof']",Imperial College London,0317
10.1029/2020ef001824,Alec Paschalis,"['Paschalis Athanasios', 'A. Paschalis', 'Alec Paschalis', 'Athanasios Paschalis', 'Athansios Paschalis', 'A Paschalis']",Institute of Cancer Research,1064
10.1029/2020jd033577,Mélissa Cholette,"['Mélissa Cholette', 'Melissa Cholette']",Environment and Climate Change Canada,0005
10.1029/2020jd033577,Julie M. Thériault,"['J. M. Theriault', 'J. M. Thériault', 'Julie Mireille Thériault', 'Julie Theriault', 'Julie M. Thériault', 'Julie M. Theriault', 'J.M. Thériault', 'Julie Thériault', 'J. Theriault']",University of Quebec at Montreal,0019
10.1029/2020jd034118,Johanna Malle,"['J. Malle', 'Johanna Malle']",Northumbria University,0105
10.1029/2020jd034118,Nick Rutter,"['N. Rutter', 'N Rutter', 'Nick Rutter', 'N. J. Rutter', 'Nick J. Rutter', 'NICK RUTTER']",Northumbria University,0105
10.1029/2020jd034118,Clare Webster,"['Clare S. Webster', 'C. Webster', 'Clare Webster', 'C. S. Webster']",University of Oslo,0115
10.1029/2020jd034118,Giulia Mazzotti,"['Giulia Mazzotti', 'G. Mazzotti']",Federal University of Toulouse Midi-Pyrénées,0333
10.1029/2020jd034118,Leanne Wake,"['Leanne Mary Wake', 'Leanne M. Wake', 'Leanne Wake', 'L. M. Wake', 'L. Wake']",Northumbria University,0105
10.1029/2020jd034118,Tobias Jonas,"['T Jonas', 'T. Jonas', 'Tobias Jonas']","Swiss Federal Institute for Forest, Snow and Landscape Research",0049
10.1029/2021gl092658,Li He,"['He L', 'He Li', 'Li He', 'L. He', 'Lan He', 'Liang-ju He', 'He Liangju', 'He Lan', 'HE Li-ming', 'Li-ming He', 'Li Fang He', 'Liming He', 'Liangju He']",City University of Hong Kong,0238
10.1029/2021gl092658,Jing M. Chen,"['J. M. Chen', 'Jing M. CHEN', 'Jing M. Chen', 'J. Chen', 'Jing Ming Chen', 'Jing Chen', 'JM Chen']",University of Toronto,0022
10.1029/2021gl092658,G. Mostovoy,"['G. Mostovoy', 'Georgy V. Mostovoy', 'Georgy Mostovoy', 'G.V. Mostovoy', 'G. V. Mostovoy']",Optima Neuroscience (United States),0795
10.1029/2021gl092658,Alemu Gonsamo,"['A Gonsamo', 'Alemu GonsamoA. Gonsamo', 'Alemu Gonsamo', 'A. Gonsamo', 'Alemu Gonsamo Gosa', 'Alemu Gonsamo Gosa']",McMaster University,0004
10.1038/s41598-021-02606-3,Eunji Byun,"['E. Byun', 'E J Byun', 'Eunji Byun']",Ministry of Natural Resources and Forestry,0179
10.1038/s41598-021-02606-3,Fereidoun Rezanezhad,"['Fereidoun Rezanezhad', 'Rezanezhad Fereidoun', 'F. Rezanezhad']",University of Waterloo,0002
10.1038/s41598-021-02606-3,Linden Fairbairn,"['Linden Grace Fairbairn', 'Linden Fairbairn', 'L. Fairbairn']",Environment and Climate Change Canada,0005
10.1038/s41598-021-02606-3,Stephanie Slowinski,"['Stephanie Slowinski', 'S Słowiński', 'S. Slowinski']",University of Waterloo,0002
10.1038/s41598-021-02606-3,Nathan Basiliko,"['N. Basiliko', 'Nathan BasilikoN. Basiliko', 'N Basiliko', 'Nathan Basiliko']",Lakehead University,0462
10.1038/s41598-021-02606-3,Jonathan S. Price,"['J.S Price', 'J S Price', 'J. Price', 'J. S. Price', 'Jonathan S. Price', 'J Price', 'Jonathan Price', 'J PRICE', 'JONATHAN S. PRICE', 'Jonathan S Price', 'J.S. Price', 'Jonathan Stephen Price']",University of Waterloo,0002
10.1038/s41598-021-02606-3,W. L. Quinton,"['W. Quinton', 'William Quinton', 'W Quinton', 'William Leo Quinton', 'W L Quinton', 'W.L. Quinton', 'William L Quinton', 'William .L. Quinton', 'William L. Quinton', 'W. L. Quinton']",Wilfrid Laurier University,0006
10.1038/s41598-021-02606-3,Pascale Roy-Léveillée,"['Pascale Roy-Léveillée', 'Pascale Roy-Leveillee', 'Roy-léveillée Pascale', 'P. Roy-Leveillee', 'Pascale Roy‐Leveillee', 'P. Roy-Léveillée', 'P Roy-Leveillee']",Université Laval,0052
10.1038/s41598-021-02606-3,Kara Webster,"['Kara L. Webster', 'K.L. Webster', 'Kara Webster', 'K L Webster', 'K. Webster', 'K. L. Webster', 'Kara L Webster']",Canadian Forest Service,0123
10.1038/s41598-021-02606-3,Philippe Van Cappellen,"['Philippe van Cappellen', 'P. Van Cappellen', 'P. van Cappellen', 'P van Cappellen', 'Philippe Van Cappellen', 'P Van Cappellen']",University of Waterloo,0002
10.1038/s43247-021-00184-w,Arash Rafat,"['Arash Rafat', 'A. Rafat']",University of Waterloo,0002
10.1038/s43247-021-00184-w,Fereidoun Rezanezhad,"['Fereidoun Rezanezhad', 'Rezanezhad Fereidoun', 'F. Rezanezhad']",University of Waterloo,0002
10.1038/s43247-021-00184-w,W. L. Quinton,"['W. Quinton', 'William Quinton', 'W Quinton', 'William Leo Quinton', 'W L Quinton', 'W.L. Quinton', 'William L Quinton', 'William .L. Quinton', 'William L. Quinton', 'W. L. Quinton']",Wilfrid Laurier University,0006
10.1038/s43247-021-00184-w,Elyn Humphreys,"['R HumphreysElyn', 'Elyn Humphreys', 'E.R Humphreys', 'E.R. Humphreys', 'E. Humphreys', 'Elyn Robin Humphreys', 'Elyn R. Humphreys', 'Elyn R Humphreys', 'E R Humphreys', 'E. R. Humphreys']",Carleton University,0084
10.1038/s43247-021-00184-w,Kara Webster,"['Kara L. Webster', 'K.L. Webster', 'Kara Webster', 'K L Webster', 'K. Webster', 'K. L. Webster', 'Kara L Webster']",Canadian Forest Service,0123
10.1038/s43247-021-00184-w,Philippe Van Cappellen,"['Philippe van Cappellen', 'P. Van Cappellen', 'P. van Cappellen', 'P van Cappellen', 'Philippe Van Cappellen', 'P Van Cappellen']",University of Waterloo,0002
10.1080/01490451.2021.1998256,B. M. Bajracharya,"['Bijendra M. Bajracharya', 'Bijendra Man Bajracharya', 'B. M. Bajracharya']",University of Waterloo,0002
10.1080/01490451.2021.1998256,Christina M. Smeaton,"['C.M. Smeaton', 'Christina M. Smeaton', 'C. M. Smeaton', 'Christina Smeaton', 'C. Smeaton']",Memorial University of Newfoundland,0206
10.1080/01490451.2021.1998256,Igor Markelov,"['I. A. Markelov', 'I.A. Markelov', 'Igor Markelov', 'I. Markelov']",University of Waterloo,0002
10.1080/01490451.2021.1998256,Ekaterina Markelova,"['E. S. Markelova', 'E Markelova', 'Ekaterina Markelova', 'Е.С. Маркелова']",Institute of Ecology and Genetics of Microorganisms,1063
10.1080/01490451.2021.1998256,Chuanhe Lu,"['Lu Chuanhe', 'C Lu', 'Chee Wai Lu', 'Chee Wai Albert Lu', 'C.W.A. Lu', 'C. Lu', 'Chee W. Lu', 'LU Chuan-he', 'Chien-Hung Lu', 'Chee Lu', 'C W Lu', 'LU Chuanhe', 'Chuanhe Lu', 'C. W. Lu', 'C. J. Lu', 'C.W. Lu']",Williams (United Kingdom),1062
10.1080/01490451.2021.1998256,Olaf A. Cirpka,"['Olaf A Cirpka', 'O. Â. A. Cirpka', 'O. Cirpka', 'Olaf Arie Cirpka', 'Olaf A. Cirpka', 'O. A. Cirpka', 'Olaf Cirpka', 'O.A. Cirpka']",University of Tübingen,0233
10.1080/01490451.2021.1998256,Philippe Van Cappellen,"['Philippe van Cappellen', 'P. Van Cappellen', 'P. van Cappellen', 'P van Cappellen', 'Philippe Van Cappellen', 'P Van Cappellen']",University of Waterloo,0002
10.1080/07038992.2021.1900717,Nick Luymes,['Nick Luymes'],McMaster University,0004
10.1080/07038992.2021.1900717,Patricia Chow-Fraser,"['Patricia Chow-Fraser', 'P Chow-Fraser', 'P. Chow-Fraser', 'Patricia Chow‐Fraser']",McMaster University,0004
10.1080/13658816.2021.1931236,Majid Hojati,"['Majid Hojati', 'M. Hojati', 'مجید حجتی']",Wilfrid Laurier University,0006
10.1080/13658816.2021.1931236,Carson Farmer,"['Carson JQ Farmer', 'C. J Q Farmer', 'Carson Farmer', 'C.J.Q. Farmer', 'C. Farmer', 'Carson J. Q. Farmer', 'Carson J Q Farmer', 'Carson J.Q. Farmer', 'cfarmer']",University of Colorado System,0082
10.1080/13658816.2021.1931236,Rob Feick,"['Robert D. Feick', 'Robert David Feick', 'Rob Feick', 'R. Feick', 'Robert Feick', 'Robert Feick']",University of Waterloo,0002
10.1080/13658816.2021.1931236,Colin Robertson,"['Colin Robertson', 'C Robertson', 'C. Robertson', 'COLIN ROBERTSON', 'Colin John Robertson', 'C. J. Robertson', 'Colin J Robertson']",Wilfrid Laurier University,0006
10.1109/jiot.2020.3044526,Amir Fotovvat,['Amir Fotovvat'],University of Saskatchewan,0001
10.1109/jiot.2020.3044526,Gazi M. E. Rahman,"['Gazi M.E. Rahman', 'Gazi M. E. Rahman', 'Gazi Ma Ehsan ur Rahman']",University of Saskatchewan,0001
10.1109/jiot.2020.3044526,Seyed Shahim Vedaei,"['Seyed Shahim Vedaei', 'Seyed shahim Vedaei', 'seyed shahim vedaei']",University of Saskatchewan,0001
10.1109/jiot.2020.3044526,Khan A. Wahid,"['K. Wahid', 'Khan A. Wahid', 'K.A. Wahid', 'Khan Arif Wahid', 'khan wahid', 'K. A. Wahid', 'Khan Wahid', 'Khan A Wahid', 'Khairul Anuar Bin abd wahid']",University of Kuala Lumpur,0471
10.1111/jfr3.12697,Apurba Das,"['Apurba Das', 'A. Das', 'A. S. Dini Das']",Global Institute for Water Security,0003
10.1111/jfr3.12697,Karl-Erich Lindenschmidt,"['K. E Lindenschmidt', 'K.E. Lindenschmidt', 'Karl–Erich Lindenschmidt', 'Karl‐Erich Lindenschmidt', 'Karl Erich Lindenschmidt', 'K. Lindenschmidt', 'K. E. Lindenschmidt', 'Karl-Erich Lindenschmidt', 'K.-E. Lindenschmidt']",Global Institute for Water Security,0003
10.1117/12.2601682,Martina Barandun,"['M. Barandun', 'M Barandun', 'Martina Barandun', 'М. Барандун']",European Academy of Bozen,0063
10.1117/12.2601682,Mattia Callegari,"['Callegari Mattia', 'M Callegari', 'M. Callegari', 'Mattia Callegari']",European Academy of Bozen,0063
10.1117/12.2601682,Ulrich Strasser,"['U. Strasser', 'Ulrich Strasser', 'U Strasser']",Universität Innsbruck,0015
10.1117/12.2601682,Claudia Notarnicola,"['Claudia Notarnicola', 'C Notarnicola', 'Notarnicola Claudia', 'C. Notarnicola', 'N. Claudia']",European Academy of Bozen,0063
10.1139/as-2020-0006,Branden Walker,"['Branden Walker', 'B. Walker', 'Branden J Walker']",Wilfrid Laurier University,0006
10.1139/as-2020-0006,Evan J. Wilcox,"['Evan James Wilcox', 'Evan Wilcox', 'E. Wilcox', 'Evan J. Wilcox']",Wilfrid Laurier University,0006
